p,s,r,r11,r12,r21,r22,r23
114841206.62937738,0.045831021974192726,0.4029789996001365,0.16131648115906067,0.47160811769874084,0.1312997448914789,0.12799687471716467,0.14928613715166367
262477262.3692649,0.04712205967735309,0.3050391624227879,0.06519176534901024,0.3720302923965217,0.12519665756645823,0.020204623803780235,0.11050051011954792
208258960.99504295,0.016560384711356353,0.32139742861177384,0.19585249637373126,0.21263194270526753,0.11865972769242938,0.12877926657472408,0.11283765366098787
166566755.95071417,0.019207016941525226,0.5821890591122809,0.056269874113542395,0.14402991083857006,0.18321485078726185,0.09232147925516968,0.14832556440379058
126066821.42083591,0.016799771335572936,0.36801324211186326,0.009626068056306095,0.11861030874173681,0.19198913155881092,0.015634530145392084,0.3109457937069148
250978185.32750607,0.022525164462328617,0.5627022872356349,0.03267286052733325,0.5629327939643255,0.1256198684158078,0.03469835897817467,0.35415047040086156
285297242.70651984,0.04274136127399237,0.23323195762185503,0.09205847365232998,0.2295547692897601,0.1183214684589821,0.14827283757466816,0.4742282081400056
337317585.24518514,0.0065376877713189206,0.5271365047455624,0.1819997859349682,0.26100037261025033,0.1376861177145435,0.07727699946046195,0.46591690824291854
155453802.5744015,0.015672164930606754,0.5907130020049689,0.13415150095290465,0.10984537014511608,0.07518123700373419,0.10260469553825162,0.31759072250984216
132953083.43518768,0.0434858976157896,0.5554386408988523,0.19738958862824738,0.4277706887577862,0.1897342548776737,0.043688171275776726,0.28286927891108815
280938642.24284816,0.033963734190654786,0.2834710781281051,0.07938858143106046,0.1429607929818058,0.1723734282468412,0.09201937839720162,0.5571228665899957
348043181.68508524,0.029535812422165564,0.23947549744346272,0.189756098394551,0.08086778570529646,0.10195088360001561,0.09729075665961592,0.18055133928752864
87932249.04990092,0.0161727277867217,0.5122511189468681,0.014850213880182645,0.10935252066026145,0.07160090496579011,0.07823509908754514,0.5029391556256819
316383114.0866127,0.04575343843288831,0.5008209154154273,0.007581630297807908,0.48844892820085045,0.0761575144234023,0.14596137652316218,0.18449498162322997
97282079.63306281,0.0452484440024106,0.3394437198056809,0.07473999855465659,0.5035356973687193,0.09861411387819449,0.048540224195743886,0.15901615312728784
95096430.16585818,0.018474764778377638,0.15756716039305027,0.15381880169726764,0.195893286536448,0.1779117228729371,0.06701209541075574,0.339073788984177
50589009.565125056,0.011894082886444298,0.5050327619461907,0.09942061420358012,0.16565442803591224,0.10996458645118451,0.09864220850061399,0.22871127446434952
261250469.72524968,0.04745572283583661,0.5253869943515846,0.051319519278964276,0.42563638058106945,0.09934701410441779,0.13345196827427616,0.17846739134189607
147038441.5880819,0.015778976056014405,0.10443328209082454,0.03500685131741191,0.4589575565476158,0.06522622280439855,0.11056183998593806,0.3399371326187884
187155792.73303184,0.010107861506764465,0.18339940116422287,0.03911459160369317,0.4827289805512514,0.12641166371686288,0.07987010229626217,0.5638848332443649
220818855.62074593,0.03712192550676778,0.3949673355403255,0.08365144313218267,0.2139105241413488,0.1455371230064648,0.053951284318775806,0.1433372870470513
133316263.02542706,0.045084272601561726,0.18243991368119872,0.031846971672545625,0.3475197673126478,0.1605176304266037,0.07958157175459309,0.20485905901923201
307879585.6996305,0.02081648757390686,0.1922770272111486,0.06912611897522622,0.12093540463898411,0.08616521376239489,0.01758730244214645,0.1517464251502827
207950413.85063583,0.031751717674508365,0.588311214513934,0.03704583183072218,0.08185577095815844,0.06769000294039827,0.11659736801310333,0.5156432398156958
132740805.39115912,0.038348576778450306,0.1722596912244984,0.16553496877344165,0.3482196772720605,0.10388691996513236,0.1382709836964143,0.5782186134417067
277007734.3803797,0.032954083562644176,0.12245114201136904,0.004538586928202526,0.08124394452761913,0.06590253324923342,0.009311395927947623,0.4760960343188889
160941951.68196005,0.03081080064863892,0.5902319100822255,0.18073562040067984,0.11067492078944294,0.09431308189715296,0.07679767667150776,0.30168907790181976
53343220.773055546,0.04522055176179142,0.12732326516162598,0.07308097300108028,0.4990639899561064,0.1315107470238385,0.024678684998235483,0.359371591295513
286805482.0576838,0.029569949988791824,0.4342458789588859,0.15473949258138212,0.33371341415413286,0.05440063977400099,0.08999943022158809,0.46766061912728707
82158415.27498725,0.04077720486830037,0.4131454319675123,0.09633364655271416,0.460723644468704,0.1817857098262644,0.02701512845892656,0.15538361955989227
111871586.54698439,0.02918294915889105,0.47435345562402476,0.060468132685208245,0.3625207191835738,0.07251313664773923,0.14989139549519123,0.1389408411427216
75958677.13198537,0.04585963578150954,0.350180641681499,0.0710493705096001,0.2542700812243306,0.17953149205176716,0.035841239785033244,0.5302829089163804
198188378.16679218,0.013486274513033069,0.12417535193680382,0.15574663020527066,0.3860016842449027,0.1912649357505392,0.018789592483781006,0.5542682640352194
164189077.18711752,0.02758609573226957,0.4709702439465375,0.1417515591090968,0.18158111109896,0.0865749589639036,0.03171723956761282,0.3771398754700653
293395314.14768535,0.003933499243828146,0.4624640198367058,0.06101179626112468,0.533095231891198,0.08567224789062258,0.06093466471106399,0.5257976835170982
91833834.85198109,0.04337671966194981,0.38763236589425987,0.00500943069239784,0.3989221786120037,0.0877826567562513,0.12979270809320387,0.49801385295682943
124734187.58923644,0.04042920894863686,0.5435833401316634,0.039661068148741346,0.32750915108511686,0.18543855817124272,0.03534881268465077,0.4425618078343874
95846332.1825665,0.045422303820564995,0.29236138919109644,0.0776166239373639,0.4128740084096316,0.18799519206925164,0.10383357638569517,0.4943010287137199
292429050.0373597,0.008168989189626568,0.25152918163983906,0.05035496905768499,0.1410196756897179,0.09898337764382108,0.14852363799535015,0.4602580704988792
192520720.9459968,0.009820490897776691,0.2433645964500126,0.12228268949808918,0.15947865906330472,0.12183346312332448,0.05100032518255318,0.38485272648215785
60870046.35872622,0.018253094243545844,0.526891491467881,0.010495217222584447,0.27508705784285753,0.191513116571273,0.1479536553514235,0.44832971141822914
322532557.32498366,0.03749048696727465,0.47588247674908624,0.07566843088955723,0.20631790669598515,0.09803496164994308,0.11347945677222994,0.39910923253174796
99037517.84902766,0.026323946226688183,0.18506747241852267,0.1681044210719298,0.3515351842966578,0.1188509636377206,0.06437492613214449,0.12675174909952025
312968304.1879951,0.04886861639593462,0.5868409654229728,0.05743155471347353,0.40559867811395667,0.1392174822704732,0.0507432712203358,0.29262836884060967
335767545.07998663,0.03025726998423776,0.5634609824284267,0.09318849561798376,0.1947862881994985,0.11721390712678365,0.09969632097632442,0.209257705059468
152299122.8581125,0.035895270402855096,0.21169392051323077,0.0981386546630546,0.17732538252323143,0.05234050697235542,0.03481194300533792,0.41921458202982365
281736365.41141385,0.03816315166975913,0.31545643083953434,0.0794103495706987,0.48651605153602234,0.05728413362875491,0.083018465145249,0.5744184900921551
252456897.73289108,0.016383830669906424,0.3762077492120488,0.06853331054525819,0.35393862165902024,0.10976688326736697,0.081310899334614,0.503966921327578
104363300.43438852,0.029448891262327966,0.5478788329852624,0.04403209079534599,0.4232225511855272,0.16473491629655707,0.10705643403604902,0.18720490917323748
282647668.20370257,0.03758733527670239,0.42786379880088066,0.17976109946747026,0.42032776652633996,0.09039687226345562,0.14519666844995352,0.33530955739949186
193625920.5845845,0.026713532488130725,0.39252908985231183,0.08988907965871776,0.4108109641929043,0.1833682624629691,0.031171152290319387,0.5170161505324559
204784747.63084888,0.0032305980767088497,0.13090356609909,0.050703370940403364,0.3488260926351214,0.16232193483384322,0.07234171916879326,0.2647942071501904
106816053.69566748,0.031978007300127405,0.48239417511041716,0.13007135463724684,0.34713443111096537,0.15386222617094703,0.09943520146734733,0.31023373629170203
272300636.4645903,0.04245964746080353,0.37494689366593437,0.027026495961626165,0.22248272342104042,0.06999599572826332,0.005969539789458879,0.3354296825159283
162488417.88412738,0.0492984828611808,0.20156134461135777,0.08874172520811592,0.23047500437277363,0.15860918078361724,0.08358959550746163,0.40234936555936623
222835849.94617382,0.027655989958901266,0.5206557027991567,0.12623925158592528,0.24236460164892504,0.07464808831355656,0.11330549010144374,0.42791337180277117
220467190.67072725,0.045960972997952446,0.5712197947549575,0.19828678359533441,0.5117204758556445,0.07031254360645904,0.09669582222391641,0.2987965845448229
224918043.18459833,0.01126470112439277,0.5457628695267767,0.009093680723632432,0.47323519156136923,0.15590130523391038,0.013208054363539544,0.1476842900684468
215910329.73476255,0.026370346981933815,0.29187936555059923,0.04473253541486441,0.40289268663492694,0.15502686795795118,0.009153900951105104,0.4963641662224912
271980124.33511555,0.003174830030871021,0.5469269315286898,0.09907924365485925,0.4462787789904908,0.08348231651921639,0.10678862884421028,0.15713212938634452
279835602.8331994,0.01580902794527867,0.2237589570413026,0.05267260005766864,0.23194541593748946,0.1387353439500356,0.061194016550313805,0.2768426206635623
276508948.3943844,0.0008866258937660319,0.5935944819882193,0.05613057562447321,0.46708260887824177,0.16397355106495665,0.043528288129325535,0.4579955142019659
139739311.34951606,0.02084758757503913,0.12363096678251712,0.152231292906709,0.1668735842782479,0.1883903488654578,0.12046383231422328,0.23396265721781817
324270063.28261566,0.025574616986960334,0.3769938677968022,0.03316019447034422,0.31792271616771794,0.16321092101089563,0.049080489791386635,0.14644998720655444
320949667.1746916,0.011663692553791693,0.4723867525546318,0.06641213813256654,0.1399262840401817,0.1469717022643302,0.10153523943279563,0.45497115164531815
296539108.75774324,0.03827826622296833,0.557782535122535,0.10845858208883706,0.3847766995854599,0.1637626717798486,0.03405318609891118,0.5790600621821475
198951149.75398278,0.026435270861153444,0.20687140666893641,0.15158410860263577,0.3531941542378377,0.13296524708336327,0.11048900375338708,0.21601290591678524
154502164.53683156,0.03420691327398674,0.34425320328325865,0.14609555343447103,0.21153516496389274,0.19183842190735212,0.07977088860359366,0.5691374619183698
202994836.5913298,0.014816139621561046,0.26220199424699697,0.07679758738342225,0.40522533111095427,0.13653257995014295,0.029721077823734728,0.3784102079625015
88860895.48109582,0.01921556265866175,0.4031680640016482,0.09564052824894431,0.4542682321057469,0.06463071020921944,0.13604251014106825,0.5759335599225092
84165836.81137398,0.044572283581256325,0.21136100115026452,0.028900655707509094,0.542235306931028,0.05276275667046463,0.1414279754469272,0.15418962000154451
226134440.59605888,0.007684513502527888,0.5860990966706053,0.03750249362142892,0.10482027387251869,0.13616694623348066,0.11781605330186927,0.2803342941648391
238776544.57952815,0.04842795605931777,0.43390302847147555,0.14854337385825042,0.5302851675766925,0.10960967940394833,0.06454849982866913,0.12596394336935499
163386560.13696924,0.0028671972653326254,0.5757978031695009,0.19432466648908553,0.3965813321747421,0.09459926269550052,0.032378595167018034,0.5771656655529968
65130211.688326746,0.0034953596505433895,0.2614539785428943,0.006176789420051367,0.299005576203722,0.18275096466549223,0.05357847198397206,0.41754423523763723
196493359.61368826,0.041624825271373615,0.14441739225388384,0.06629963037214626,0.24346882854241753,0.1782800973124264,0.0816327051626077,0.08747907983689852
68555597.63200407,0.008115952923828265,0.35302930075320926,0.03569680147137125,0.5608443450407804,0.13982442081596097,0.06375647814201288,0.09258576388228096
282859174.4085199,0.04146545302990181,0.236817582049462,0.11977828511207854,0.47670830351278987,0.17551558620112495,0.08940645284782094,0.31076456814958936
61232581.01510289,0.04216526939463377,0.5596830011109237,0.03553904325406033,0.5395267094916629,0.1403549537748398,0.0948870252728896,0.2825594501572021
240400458.43661317,0.010691652667025398,0.4816335603685046,0.02817810849271333,0.4519276071710886,0.09008138896590065,0.13281797296366085,0.22633091992849558
332507456.47500384,0.04679126402649294,0.28278398316207976,0.08346373967030857,0.16232259218093248,0.05135536081112476,0.08930742665952521,0.2708178386814807
209192711.0508561,0.0014719890548422266,0.34299761586262956,0.18210179788230133,0.4984599049263012,0.18309301806805645,0.10880948267006045,0.25588334675763436
100434318.40183198,0.03634327904324764,0.5927905544432754,0.12396083499459053,0.1986996052760603,0.08982841721689663,0.0918012095993359,0.5489259685597372
309487686.43128705,0.013119936833272802,0.4680023648599665,0.13929385110211054,0.2839286697404117,0.06138094828568279,0.13485153386534937,0.4121946360664517
232336453.0850567,0.03004043202776655,0.14471448675241638,0.09053459020012929,0.38686573296688703,0.14437414187286718,0.10528358992391638,0.16676864428616564
221471442.41852915,0.0030492306102145087,0.4806459427896409,0.015986229974127478,0.5525122731825545,0.06814218626076371,0.03805215968191835,0.2897833437406597
177902524.14783973,0.034697703796524454,0.2570308013853793,0.19483333821867552,0.33857292634682984,0.19509903590473332,0.06603060303355568,0.22781257248651093
123854157.81237864,0.0010637482462044015,0.33958980694851415,0.006229564248398205,0.5755641802174534,0.17877455486095434,0.05747439620937998,0.4350043237912082
338663124.0659459,0.022695341304191097,0.14360338937587766,0.14739615899979133,0.17194271937165748,0.10424305894083823,0.07338123113840704,0.15440472760118476
307144746.5272007,0.0012543913150277056,0.2008257178027097,0.1920422738914925,0.20809772103054253,0.12160537613754288,0.02350193197427564,0.17927771483784066
159067467.59231305,0.04434903870717982,0.21459806390675829,0.15857949955214967,0.4838652700680943,0.10544763626647685,0.09923300470853466,0.21634271394134186
227296850.92790806,0.034934694456907604,0.4177257536276956,0.1597487830656761,0.42964166377944946,0.11901015335179568,0.01950087740495844,0.4453217783374912
112823616.77640644,0.005836390337970922,0.4785268418059174,0.1309089344337375,0.1051519611669755,0.056924510552222043,0.08629173236693935,0.5806442437862616
267054409.85919425,0.006787626367082494,0.22414143540903575,0.13163649376635794,0.49591856753449054,0.1468014225519575,0.02145934423551897,0.11157317690396008
61468550.898634225,0.0336006010421988,0.29280401103607606,0.04628334579536212,0.4488187183826804,0.12969266248650058,0.1435049363050282,0.37632788879148527
79251257.243743,0.01231560947262493,0.4057707965895533,0.19791630194820076,0.505198631709803,0.08328325818380844,0.061973996748705136,0.105041189405257
261100350.94398347,0.033287705041047715,0.27953500968930545,0.15754645884208693,0.5383347033320758,0.054985812186034363,0.10453690277367293,0.17992163889666196
330928382.41071385,0.03688622184255015,0.23200635017902135,0.010091780698861148,0.10280241089600478,0.06219894283644886,0.049862117954221026,0.5132053810883105
141858816.3757794,0.00802512912075238,0.3162650400026345,0.1474201575017051,0.12051667744688146,0.14523619618224093,0.006270664623949053,0.2430868039115709
293697986.29124355,0.026060619855747383,0.2407915019827626,0.03210082324289386,0.5248611593497156,0.18752582414034324,0.008857377442581119,0.5768486979157492
52677000.81762123,0.011813949920673476,0.4241460063677711,0.016036650191096482,0.37240367866952634,0.18366485675480165,0.1150518822255442,0.4297982505411674
216579893.9437251,0.004218207263216782,0.5496150430693809,0.00951834888233731,0.4014293051428442,0.11922732949446828,0.007498354912413363,0.4560219479899646
257374636.8119981,0.005292214786591148,0.40943566043873436,0.18796848820338324,0.13511262788855774,0.059616779710961805,0.09451410617424823,0.5269064923901952
311779866.4015877,0.02237505222070282,0.4348038005361625,0.07851986201374764,0.3327162927334302,0.14508712573009283,0.10250683171823616,0.4741213314377369
214948649.8581894,0.03425182015791791,0.2936191874647347,0.12270915936745071,0.38374252426241434,0.12824052768358157,0.01847081540985802,0.30970608731634275
89124223.041997,0.029734556720704033,0.5160330550447799,0.16763154166835148,0.5556214512283546,0.07655931003782421,0.03432700340193776,0.4239949418326365
323781941.0926714,0.014710217644148496,0.3380576044810609,0.07120199113320522,0.38099473863046557,0.1864698759207793,0.06517925717165829,0.11896590216420017
55763799.5914889,0.012033870635174594,0.4797360297929374,0.01127404739070392,0.5732346528498102,0.14747407068414203,0.09155450711045561,0.5950878507020939
218417247.1715638,0.03739803991741752,0.5026222695020168,0.1083658991509162,0.2625494174098733,0.0745632805398649,0.10897371063953652,0.3950317912087135
318609517.3993434,0.014580993197245989,0.1318180746270465,0.1330824205298455,0.382533409381715,0.19232863055548038,0.02908258471410494,0.0886843331586184
176421871.97688532,0.014648592882554747,0.28009752472737615,0.10633833020803894,0.24037454953697318,0.08233057386910117,0.13974502333829542,0.10146127159234576
140907169.6608097,0.010953977757316883,0.5585894764867122,0.03094305102736917,0.589484110189113,0.13426905460451832,0.0713770736238271,0.34074447928012047
291397412.358452,0.021606677791121062,0.30980160436692583,0.15125443183494514,0.4499064617604455,0.08634618381872064,0.04628383645583442,0.523379265180478
197413299.3586914,0.003304562097154143,0.5915667002903252,0.10214756853594263,0.5480915391369193,0.17089745750253382,0.05894461055679751,0.5210335025876303
109890328.07872862,0.022013298717225547,0.2881762145101814,0.10693070284626938,0.32470200981192376,0.19574381070775715,0.010247491817413924,0.5471517800525509
198381830.50633076,0.0317056395631616,0.3979581515583497,0.13858600018740602,0.3799296919487447,0.1367345010161652,0.08318141197656022,0.2914761453130873
169044160.02348801,0.040387615449014876,0.5130636854835053,0.1305062764209637,0.22677254444194417,0.10559206405781854,0.00645942791920901,0.3071456851878902
276134752.137913,0.006980792855707647,0.13974607755792787,0.1525062204008845,0.26870897843849617,0.07777858680520938,0.05908870444867679,0.3165228427509534
80848889.28414847,0.015371795306944495,0.5528118110268972,0.013800026979144252,0.23098846866621375,0.06260039051049698,0.004234969655782784,0.3287519445233554
56334869.87002463,0.047768120389989406,0.49117978758378567,0.19080001632872767,0.5512564726985029,0.08914261999994127,0.05927525083331121,0.3384903448952357
333883315.7741078,0.02443617005898993,0.16810563916289306,0.0169181225584651,0.47435748338034506,0.13241247165845332,0.08509194214664006,0.4790308372231877
100887820.146568,0.028795919483066996,0.17511382137609788,0.15162653143330118,0.23160263173087664,0.1502259023922114,0.047659891783632655,0.1746575853358472
94884724.26086542,0.027107229477976256,0.45536119624137905,0.16508824394909943,0.17023381652751002,0.1378590420142256,0.03302005659067527,0.445960285088125
307669584.16444993,0.009579101718715084,0.5808113098221419,0.14297923433155585,0.43118698282877377,0.06330089022541922,0.13053288401126328,0.29040973771097456
244800538.04656923,0.031369184737719026,0.5912360092527261,0.10716460032586445,0.48750317671428794,0.17680110961188122,0.013153420902452268,0.18500213934647475
158541536.09543014,0.010250162234108575,0.49689300431521743,0.01758532975010794,0.5993984420005429,0.14900166953073313,0.1062472132386874,0.43436108440185994
270933600.06153965,0.02114634556336793,0.15161104326937916,0.08001394453238375,0.43598475967841666,0.08721586801536782,0.1367823678590047,0.3266849680215764
273717911.0880771,0.021520478932022746,0.58899181030318,0.09460918712358063,0.37328509137053745,0.19713639103956015,0.1235256685797204,0.2851143963641468
231893159.13681948,0.02840176139568718,0.5197327106322143,0.15490908496321962,0.34043512766530293,0.05877024327253702,0.0929508695356616,0.4410071025601558
256600477.96200413,0.03669904242185907,0.5605072513027015,0.1303698091465618,0.4661736362103791,0.16819346156065876,0.11075669576361862,0.3865913770562862
167143871.02361873,0.013811193170593605,0.5770270725502517,0.14255219238720537,0.21884574514966743,0.1911023964768172,0.01944015289204469,0.15773210983202698
54676794.30020662,0.0005895402266843214,0.17146635137728944,0.06432245669759587,0.47529255657209435,0.10128662578430184,0.026299595820675602,0.16413981174787062
121057460.04518048,0.003976950218094286,0.44117049105913075,0.05309656079100153,0.09918811131850057,0.10767632389351396,0.12717968622146975,0.2763690526896226
72604950.29652019,0.042863339929903946,0.27268423521230906,0.12583897031102356,0.25827151289561595,0.05664585948063098,0.014669816150072642,0.2058459540265944
62603880.976720884,0.017470313397895478,0.10100649335111501,0.040306077069009495,0.4630782421513229,0.1288061685269954,0.06880624734202623,0.2684283897523307
222035843.80897194,0.008838830183320195,0.5115743322155124,0.10299193175403265,0.5310450097088977,0.11461068853804385,0.06966961452357982,0.5314852585043096
139628459.0595848,0.00879085724988314,0.5686825079464083,0.008759177109061118,0.4250051118051548,0.13890487103187915,0.1250606980764108,0.4846781726111768
86595289.0370811,0.027224735564857595,0.314335913619504,0.17558527540780744,0.13724757549726582,0.08497379124834581,0.04246296036943143,0.42849393873126984
314270769.39921296,0.04382456729787602,0.14213839433739117,0.03876592936545414,0.42103503936428455,0.11289839762475869,0.037663215656829535,0.2151797168460612
153007450.355711,0.01274671479835644,0.4658403989131342,0.15447190842921577,0.17952636671539712,0.12838704107112953,0.09410733938728551,0.23883463818756012
107346625.65309645,0.014206761319906232,0.572763200193657,0.11185391487720873,0.3114168691671915,0.1332764094389317,0.11575814032066722,0.0880135739168452
327006935.3899208,0.008545368593239847,0.36642101455993537,0.12894372470513668,0.24718702834822853,0.10305378775218106,0.1304952231706045,0.28149885076114356
118062514.31353383,0.031185838388103657,0.2268127462315391,0.04051846638588313,0.3222311936673965,0.15640147776415292,0.14252797325900618,0.18767078948191807
199419333.8396061,0.010374883072647343,0.23820819032131163,0.14003063037556082,0.578980522763631,0.1109306695572551,0.03670136806390625,0.14148327749922787
265164614.60909057,0.029813636292862117,0.21924693995832656,0.12759324930587376,0.41626750292010356,0.15341067059452818,0.061453875966209395,0.5446247638902089
323984038.23363745,0.026124142125391124,0.1776925652718007,0.17164904915501633,0.13113949190044832,0.053690804136840534,0.08030948851870744,0.27837688254085136
89398771.5055515,0.036114446405437754,0.16613920430351675,0.0013572596613683765,0.2731182568380653,0.16077960431399843,0.04723491678863144,0.5264062104303953
226745328.03315806,0.0025605960192068857,0.18035795238857397,0.015062859520635337,0.4697292704729994,0.13664493830927404,0.11248498293497489,0.24895628508672585
297787991.51991487,0.03353300730754209,0.4896205746959609,0.07180188181173446,0.33911515055071495,0.0508845267434038,0.06782768633625351,0.47852349312312126
210911218.31906772,0.03317861582540927,0.4632342265586382,0.026255789003564463,0.2512352243740645,0.19208829861443866,0.019265096726764425,0.42514113498454725
252656670.79100528,0.035783598938566814,0.20779571900400023,0.14317578436911213,0.13888062841683774,0.17561172580981826,0.12182488993756665,0.2082064874528713
170940881.2288249,0.033166968410146304,0.5848000317456936,0.11662570201606748,0.23805114112490344,0.13255712076227694,0.05577916721896868,0.3363845072571258
167494026.57856053,0.01896070362329506,0.5722267935793864,0.15956299116235645,0.4676275863709404,0.062468141358634675,0.058645621729825057,0.2741730559098887
305587186.2307725,0.003859306637451846,0.18483672196452758,0.18659051566675958,0.28272082396445386,0.05302146460071282,0.008838066873349829,0.3606340815287653
106593318.21776408,0.023628151922403477,0.46681489064015913,0.10361273848275064,0.3073577973556415,0.15178343502753208,0.07836253538578086,0.23645267445150686
134747314.0182209,0.02675128753491684,0.3958272704050896,0.10413053880209032,0.29997229412498927,0.17405569317423247,0.10853095488913661,0.13228662800219787
60053819.58380666,0.005078524427424827,0.2783026532152013,0.1842627337466175,0.3369654830158368,0.09629135363221686,0.1450362507884907,0.16902903754352805
239404048.85858482,0.033780965142503394,0.42709637905641196,0.019000939816211364,0.20439680068132174,0.0789698737045546,0.08332672599011035,0.14454424304366692
205710359.82799459,0.04865545827113699,0.38484875310483224,0.17312266554599584,0.5735290049159528,0.12199592925128042,0.054883512865047585,0.16704073264440022
296113557.04211533,0.021585304617756745,0.13294938410671542,0.053872875128154675,0.19295530541805936,0.10612165564521034,0.007532783753712403,0.5697937659675676
101241269.0979092,0.0009713859303423034,0.33698154229288274,0.1997257647662104,0.3147826699639729,0.11347307043480462,0.13560028099889868,0.32955147253793193
233658592.15501067,0.012454625345579918,0.26944507837899156,0.11804720812070127,0.21428141451456706,0.17144903401144707,0.003995163653900085,0.4115916803152719
119964237.58228439,0.005476766953741566,0.22969479220851632,0.19294166444227398,0.5619274568812531,0.06081669574044893,0.0028463961446820985,0.3712426717697352
179876028.22626,0.03836895332083731,0.5301494852682865,0.04165582945768059,0.2023235576770817,0.056064942770527176,0.09140810583310258,0.45690878951271646
236656670.26166335,0.040798897930902675,0.5289806724954224,0.12208781671810626,0.22129923936509294,0.17363510946085783,0.04113757903054483,0.335947243586614
252100070.5182142,0.028069216810282144,0.2752941795742846,0.18475182391365838,0.5475429862775536,0.15673586695376124,0.021948786419915017,0.11811058113369627
191695821.27289462,0.004263951727921492,0.5511956489958222,0.029852602347509118,0.5724898264958606,0.06871472308952152,0.04645760535642973,0.41832680845154707
260095864.21323496,0.021015686098359493,0.3358480692288095,0.08220130815342756,0.17087181501770987,0.06560843415445072,0.07182457656167487,0.31157552159246854
79520911.96396035,0.019878528790829842,0.2581130114775847,0.03593847084623149,0.3417243482500818,0.06965009257832966,0.015278054588158646,0.5016748959013921
185139130.65085018,0.03425947074728593,0.5473676417050324,0.14072579939181848,0.5143064243142177,0.10670837675849273,0.05742398683519142,0.4403385758230821
336142661.165178,0.020590186055294175,0.461490493774945,0.193056505050305,0.08769336696521889,0.09815604541298384,0.026451156748865206,0.4557039798043606
203414269.59676483,0.008251710399430592,0.1667826829086611,0.1588470721706356,0.3994560308625144,0.15681332421520056,0.1340896140150011,0.16023132571472953
161975874.153822,0.043864096189309656,0.5802440262411905,0.11682979075093645,0.41654035673557255,0.07844191613088902,0.10215034814488508,0.40860822365015687
297869963.7858374,0.04616930342245351,0.49484095886978197,0.12077313651835182,0.5680982640628315,0.09145594786477289,0.1426724381541169,0.5044986341212193
348372072.9714692,0.0361438552986205,0.3449855116151601,0.12042183642796006,0.11307630839369404,0.07744319337736733,0.006884967085293389,0.2470007252837999
135063188.56420627,0.023559950968640313,0.2637658166827279,0.08549972583206325,0.3107277667189355,0.17464009401234648,0.1021381286095238,0.09693385205723598
50742890.07091736,0.017367242525337483,0.18777796307140562,0.16942388645724366,0.5869290758536199,0.12142531374471925,0.07524210423364641,0.4592049598091449
236165246.67839256,0.04978592174966139,0.37870345172469233,0.12797897993471968,0.3037743129358616,0.16192780578510982,0.07682799690330233,0.3041734486336958
327725984.5019864,0.0499794908054264,0.16050032578048126,0.016432834974488057,0.29155699203222024,0.10759797856890022,0.007040470912453507,0.5181244612322746
83463397.71242416,0.004092560126583086,0.1861206977323046,0.10515748220354014,0.15424622910118407,0.10791858051877021,0.12396785197778488,0.3921751667831661
105815455.99269313,0.03972995725858156,0.3483042775677607,0.10050267744579817,0.18719951133847912,0.08479511061984238,0.07802362517507583,0.4489545228562711
248384909.22140107,0.03449093797927835,0.23070898615629723,0.018177664938810272,0.43725721053808725,0.09313969448146683,0.012247928398017319,0.26914921155262966
343453007.6562405,0.009976106468686184,0.4418953485669498,0.14386426863653162,0.59790604340125,0.16850871741704587,0.02164475315466435,0.5747444823414556
347731916.47349215,0.028518891185665213,0.40719928677320916,0.18915642078940162,0.32081408878032763,0.09296589962929615,0.06641553413770275,0.08667244622339554
121882700.20314452,0.025879307993734193,0.4810626690753289,0.027208620851221083,0.5166984973874061,0.1163360810994116,0.08553281539551008,0.4267647129162659
129619196.98633769,0.008960361630103652,0.1093105813275628,0.04565126096189661,0.2918672687264775,0.147748426927522,0.10761926015704629,0.1307409576639963
275226534.7172796,0.004872559946142975,0.4217327381217616,0.11789593775635776,0.20527673677618885,0.18301315411635044,0.10609004693939189,0.38356351517649606
144532670.26800874,0.0488570987157617,0.5812313899150102,0.15365513506380585,0.36955799042470117,0.15942817525941844,0.07627928314414446,0.4420960876642874
312724689.9252442,0.028337472500797992,0.5762719755716748,0.18448938637231568,0.5181780707760824,0.05785452291854162,0.056925896383542535,0.29631924927353737
249864299.3275936,0.0026452234449736893,0.4905471632953977,0.1398192156481197,0.48695272946898027,0.055135394652307476,0.10920234453963025,0.18541037715205594
210623613.3522895,0.010789328220252702,0.5942808840937989,0.11499857476098825,0.14896176779399659,0.13524082355341596,0.08694724635683497,0.350810021017531
319831186.298413,0.02219903117328643,0.18138336458932305,0.056945896360621466,0.2688098861462498,0.12351902621307832,0.05830609812721686,0.3660495990732174
284088993.60911465,0.021832553686256733,0.3551005898560037,0.09883311445086014,0.2603830944823303,0.17616123898747532,0.00020215355678000364,0.45159132612657427
207056284.3925082,0.03046133774255455,0.46996180797109677,0.13794059544793139,0.12158914313205099,0.06643412393569445,0.14615160168527744,0.22123281710966175
283402887.02599394,0.026010140372793922,0.5556051799733981,0.04013927925241136,0.2887631998856913,0.11435789213024004,0.1072578698861254,0.37325742840465304
198694303.0474735,0.03771545059277151,0.47366740312052336,0.04888569180932772,0.3187082098906193,0.15856590137312299,0.09275047570123802,0.558540331969796
318866853.4784002,0.023294970932963552,0.44448337156422546,0.17676643188147545,0.549859327859971,0.10057492172100607,0.08747333364332971,0.15580582170671278
